GEOID,geometry,NAME,variable,value,moe,Year,short_label,SE,CoV
53033024903,"list(list(c(-122.165444, -122.161118, -122.159946, -122.158033, -122.156573, -122.157294, -122.153889, -122.151201, -122.149881, -122.149703, -122.148522, -122.14294, -122.139319, -122.139884, -122.137265, -122.131864, -122.129892, -122.127761, -122.131021, -122.126747, -122.124262, -122.121457, -122.121436, -122.121422, -122.123519, -122.123093, -122.128554, -122.129264, -122.130331, -122.128669, -122.12883, -122.130038, -122.136142, -122.148825, -122.150232, -122.153569, -122.158432, -122.159957, 
-122.162888, -122.166438, -122.165444, 47.557151, 47.553796, 47.552973, 47.550844, 47.552051, 47.554621, 47.555678, 47.555767, 47.557173, 47.559492, 47.55912, 47.559294, 47.55871, 47.559332, 47.558889, 47.559442, 47.55755, 47.557662, 47.562085, 47.563119, 47.563228, 47.562611, 47.561747, 47.55848, 47.556646, 47.554796, 47.548948, 47.546501, 47.543365, 47.536197, 47.535655, 47.535032, 47.540123, 47.543516, 47.544522, 47.544563, 47.544622, 47.545429, 47.548516, 47.55461, 47.557151)))","Census Tract 249.03, King County, Washington",B25064_001,3304,765,2019,Median Gross Rent,465.0869764125036,0.14076482336940183
53033032329,"list(list(c(-122.055714, -122.0454, -122.034204, -122.0171, -122.014786, -122.015838, -122.013986, -122.013939, -122.01342, -122.006928, -122.005933, -122.004961, -122.005099, -122.00931, -122.022088, -122.021834, -122.022266, -122.02406, -122.025773, -122.039482, -122.046605, -122.046621, -122.049052, -122.0489, -122.051663, -122.051996, -122.054219, -122.055714, 47.69182, 47.694696, 47.697795, 47.702425, 47.70216, 47.700704, 47.700581, 47.70035, 47.688784, 47.688688, 47.687874, 47.687297, 47.686872, 
47.674715, 47.674947, 47.670982, 47.666404, 47.665843, 47.664586, 47.667145, 47.66847, 47.670896, 47.68149, 47.686386, 47.686513, 47.688661, 47.689236, 47.69182)))","Census Tract 323.29, King County, Washington",B25064_001,1931,171,2019,Median Gross Rent,103.96061825691257,0.05383771012786772
53033023403,"list(list(c(-122.137558, -122.133332, -122.132526, -122.132477, -122.118333, -122.116851, -122.113954, -122.111672, -122.112085, -122.110443, -122.098471, -122.098464, -122.097336, -122.098266, -122.097756, -122.097753, -122.097823, -122.099435, -122.100071, -122.099091, -122.105138, -122.106532, -122.110668, -122.111191, -122.122173, -122.126704, -122.131146, -122.131239, -122.133977, -122.134517, -122.137558, 47.579916, 47.582822, 47.584473, 47.589031, 47.588959, 47.589185, 47.586787, 47.586209, 
47.592219, 47.591985, 47.591933, 47.584703, 47.581083, 47.577977, 47.572319, 47.572184, 47.569831, 47.569897, 47.568389, 47.564911, 47.568235, 47.568845, 47.570317, 47.570503, 47.574428, 47.576039, 47.577605, 47.577644, 47.578308, 47.578735, 47.579916)))","Census Tract 234.03, King County, Washington",B25064_001,2006,257,2019,Median Gross Rent,156.24490580132473,0.07788878654103924
53033032102,"list(list(c(-122.035298, -122.032115, -122.033135, -122.034412, -122.033399, -122.03437, -122.033657, -122.031628, -122.027932, -122.027085, -122.02247, -122.022083, -122.021995, -122.023109, -122.023676, -122.025862, -122.029953, -122.026637, -122.026039, -122.02787, -122.027534, -122.024967, -122.023369, -122.022974, -122.020663, -122.016541, -122.010619, -122.006779, -121.998703, -121.995413, -121.98798, -121.982125, -121.979889, -121.977193, -121.973205, -121.970524, -121.968396, -121.961492, 
-121.958783, -121.946357, -121.943321, -121.941262, -121.939159, -121.93705, -121.935671, -121.933804, -121.924759, -121.919415, -121.911364, -121.906864, -121.904272, -121.902067, -121.896882, -121.887182, -121.88375, -121.883919, -121.884511, -121.888517, -121.889382, -121.89175, -121.895799, -121.898653, -121.908403, -121.908496, -121.915997, -121.92072, -121.923181, -121.925438, -121.9314, -121.934312, -121.936594, -121.943889, -121.947411, -121.949887, -121.950241, -121.950494, -121.951049, 
-121.951609, -121.959679, -121.960215, -121.961804, -121.963064, -121.964512, -121.966264, -121.968826, -121.970917, -121.972797, -121.973774, -121.975694, -121.97793, -121.985178, -121.987025, -121.990656, -121.991511, -121.991145, -121.993708, -121.995264, -121.998896, -122.000605, -121.999751, -122.000666, -122.003444, -122.004548, -122.00764, -122.008571, -122.010341, -122.015956, -122.021083, -122.024605, -122.02599, -122.026216, -122.026871, -122.026567, -122.028128, -122.031412, -122.033177, 
-122.033936, -122.035221, -122.035298, 47.473546, 47.473122, 47.476256, 47.47756, 47.478163, 47.480068, 47.481858, 47.482344, 47.484688, 47.484712, 47.494124, 47.495383, 47.496373, 47.509099, 47.51305, 47.515443, 47.519398, 47.520166, 47.521384, 47.525436, 47.526386, 47.528201, 47.529972, 47.531591, 47.53207, 47.534201, 47.536429, 47.536223, 47.532964, 47.532032, 47.531025, 47.530801, 47.53115, 47.532359, 47.535242, 47.535785, 47.535647, 47.533501, 47.532935, 47.531705, 47.53076, 47.529215, 47.526464, 
47.523654, 47.522377, 47.521471, 47.518219, 47.515788, 47.51153, 47.508178, 47.506772, 47.506149, 47.50608, 47.507695, 47.508266, 47.507538, 47.504578, 47.485739, 47.482463, 47.477987, 47.474836, 47.473783, 47.472808, 47.472798, 47.470069, 47.467031, 47.465958, 47.465613, 47.466068, 47.465962, 47.465381, 47.462291, 47.460277, 47.457469, 47.457473, 47.457063, 47.45465, 47.453766, 47.448046, 47.44745, 47.443355, 47.440059, 47.438261, 47.436854, 47.435907, 47.435635, 47.43569, 47.43573, 47.43549, 47.437006, 
47.440005, 47.442217, 47.443476, 47.446261, 47.447459, 47.448487, 47.450113, 47.451073, 47.452225, 47.453819, 47.45565, 47.457244, 47.457196, 47.458259, 47.460182, 47.4599, 47.461656, 47.460382, 47.4618, 47.461357, 47.462195, 47.462718, 47.465296, 47.466123, 47.466426, 47.468532, 47.471339, 47.471942, 47.473546)))","Census Tract 321.02, King County, Washington",B25064_001,2328,1059,2019,Median Gross Rent,643.8262849945638,0.27655768255780233
53033004600,"list(list(c(-122.347186, -122.346957, -122.346616, -122.345842, -122.345305, -122.344446, -122.341376, -122.339148, -122.337796, -122.33648, -122.334015, -122.331585, -122.329586, -122.328572, -122.326678, -122.325714, -122.327179, -122.331649, -122.332686, -122.333534, -122.333552, -122.333559, -122.328214, -122.328267, -122.329541, -122.328296, -122.328269, -122.336411, -122.347234, -122.347186, 47.67166, 47.675438, 47.676254, 47.677287, 47.679562, 47.681237, 47.682256, 47.685075, 47.685648, 47.685529, 
47.683407, 47.682626, 47.68264, 47.682321, 47.681139, 47.679815, 47.678433, 47.678081, 47.675982, 47.675263, 47.673146, 47.672317, 47.67228, 47.667903, 47.667902, 47.666006, 47.665001, 47.665033, 47.664991, 47.67166)))","Census Tract 46, King County, Washington",B25064_001,1933,323,2019,Median Gross Rent,196.3700567075015,0.10158823419943172
53033004800,"list(list(c(-122.367132, -122.366086, -122.365038, -122.36504, -122.36621, -122.366158, -122.366181, -122.366179, -122.363283, -122.357361, -122.357137, -122.355412, -122.355431, -122.355433, -122.355447, -122.355491, -122.355504, -122.35555, -122.354477, -122.354517, -122.354463, -122.360539, -122.366107, -122.367339, -122.367132, 47.657803, 47.65781, 47.657759, 47.65805, 47.65927, 47.660794, 47.667911, 47.668652, 47.668677, 47.668674, 47.66503, 47.665004, 47.662374, 47.662141, 47.660222, 47.656353, 
47.655421, 47.652486, 47.652244, 47.65019, 47.649932, 47.65292, 47.655788, 47.65642, 47.657803)))","Census Tract 48, King County, Washington",B25064_001,1949,204,2019,Median Gross Rent,124.02319371000095,0.06363427075936426
53033031903,"list(list(c(-122.142153, -122.139442, -122.137511, -122.136554, -122.136086, -122.134635, -122.13327, -122.135018, -122.134762, -122.132564, -122.132262, -122.132275, -122.132362, -122.13238, -122.132391, -122.132418, -122.132417, -122.129823, -122.127222, -122.122195, -122.122103, -122.122107, -122.122077, -122.112697, -122.10687, -122.102311, -122.097891, -122.088973, -122.084044, -122.07451, -122.078171, -122.079188, -122.082018, -122.089669, -122.095512, -122.095358, -122.09328, -122.09202, -122.093281, 
-122.095613, -122.095635, -122.098319, -122.097434, -122.097491, -122.097103, -122.101529, -122.103674, -122.103554, -122.10391, -122.10439, -122.104795, -122.102919, -122.10198, -122.104763, -122.108023, -122.109311, -122.111998, -122.120914, -122.123503, -122.123871, -122.125149, -122.127009, -122.137516, -122.142582, -122.142153, 47.467188, 47.468947, 47.468523, 47.468194, 47.469064, 47.470245, 47.471282, 47.473641, 47.474948, 47.475529, 47.475809, 47.47742, 47.483282, 47.484649, 47.485608, 47.48734, 
47.488299, 47.488245, 47.488184, 47.488075, 47.498865, 47.500533, 47.502476, 47.500474, 47.501209, 47.50025, 47.498731, 47.497574, 47.493639, 47.48746, 47.48322, 47.483102, 47.483792, 47.487655, 47.487582, 47.486491, 47.484966, 47.482622, 47.481661, 47.481525, 47.480398, 47.48034, 47.47897, 47.473577, 47.470448, 47.470136, 47.46955, 47.469335, 47.469044, 47.46742, 47.466177, 47.465342, 47.463264, 47.463039, 47.46314, 47.463109, 47.46315, 47.463243, 47.463359, 47.463382, 47.463464, 47.463629, 47.465255, 
47.466076, 47.467188)))","Census Tract 319.03, King County, Washington",B25064_001,2246,181,2019,Median Gross Rent,110.04018657603027,0.04899384976670983
53033026200,"list(list(c(-122.271537, -122.270338, -122.269748, -122.265168, -122.264809, -122.263121, -122.259227, -122.254718, -122.253924, -122.25113, -122.250065, -122.248625, -122.241722, -122.237599, -122.23523, -122.231093, -122.222765, -122.221134, -122.218853, -122.218043, -122.217909, -122.217825, -122.217063, -122.215291, -122.21559, -122.217459, -122.219887, -122.240985, -122.245629, -122.249923, -122.251226, -122.253326, -122.262746, -122.265159, -122.267165, -122.268169, -122.267881, -122.267044, 
-122.264539, -122.264011, -122.263919, -122.265166, -122.267378, -122.2674, -122.26929, -122.271519, -122.271693, -122.271537, 47.481334, 47.483517, 47.484171, 47.487907, 47.488393, 47.486503, 47.48416, 47.478956, 47.478978, 47.4758, 47.474349, 47.475198, 47.478473, 47.479189, 47.478919, 47.47654, 47.47496, 47.475054, 47.475431, 47.474612, 47.467935, 47.462012, 47.459004, 47.451147, 47.448562, 47.441169, 47.441122, 47.441196, 47.441233, 47.44142, 47.441853, 47.441306, 47.44162, 47.442961, 47.443598, 
47.443836, 47.445102, 47.447824, 47.454338, 47.456265, 47.460899, 47.46287, 47.466202, 47.467715, 47.47405, 47.478831, 47.47994, 47.481334)))","Census Tract 262, King County, Washington",B25064_001,1264,71,2019,Median Gross Rent,43.16493506573563,0.0341494739444111
53033031907,"list(list(c(-122.156366, -122.154728, -122.142582, -122.137516, -122.127009, -122.125149, -122.123871, -122.123503, -122.123415, -122.123258, -122.123248, -122.12213, -122.118898, -122.126532, -122.12635, -122.125302, -122.122752, -122.122693, -122.116499, -122.112384, -122.10965, -122.109027, -122.109947, -122.108969, -122.111784, -122.111974, -122.111943, -122.116684, -122.117278, -122.118429, -122.119899, -122.130106, -122.130326, -122.128374, -122.131098, -122.130833, -122.133067, -122.132457, 
-122.132053, -122.134428, -122.13634, -122.137208, -122.140557, -122.145244, -122.150292, -122.153531, -122.153785, -122.153583, -122.152549, -122.147444, -122.147365, -122.146706, -122.146948, -122.148065, -122.154572, -122.15603, -122.156366, 47.468413, 47.468022, 47.466076, 47.465255, 47.463629, 47.463464, 47.463382, 47.463359, 47.462194, 47.461735, 47.458405, 47.456422, 47.455118, 47.45573, 47.454746, 47.454048, 47.454908, 47.451398, 47.45419, 47.452122, 47.45231, 47.450662, 47.447687, 47.446846, 
47.444566, 47.440403, 47.437466, 47.437509, 47.438363, 47.439111, 47.439485, 47.439627, 47.440757, 47.441456, 47.44453, 47.445628, 47.447197, 47.447813, 47.449279, 47.448955, 47.447892, 47.449368, 47.451834, 47.45196, 47.455256, 47.455748, 47.455987, 47.45676, 47.457857, 47.459625, 47.459681, 47.460742, 47.462018, 47.462928, 47.465519, 47.466432, 47.468413)))","Census Tract 319.07, King County, Washington",B25064_001,1919,212,2019,Median Gross Rent,128.88684836529512,0.06716354787144092
53033032318,"list(list(c(-122.062638, -122.061463, -122.049435, -122.041049, -122.038708, -122.024646, -122.023134, -122.013714, -122.010336, -122.012068, -122.013651, -122.013867, -122.013869, -122.013869, -122.013868, -122.013866, -122.013867, -122.035479, -122.03548, -122.035476, -122.035468, -122.035466, -122.035447, -122.035621, -122.037152, -122.042244, -122.053782, -122.054444, -122.055249, -122.055356, -122.056458, -122.056585, -122.055768, -122.055819, -122.062209, -122.062484, -122.062638, 47.656488, 
47.656236, 47.652429, 47.647349, 47.646277, 47.644237, 47.643939, 47.641312, 47.639829, 47.638586, 47.638305, 47.631419, 47.627695, 47.627654, 47.624054, 47.622223, 47.616726, 47.616536, 47.620568, 47.622065, 47.625371, 47.627055, 47.631643, 47.633385, 47.63483, 47.636022, 47.640132, 47.640612, 47.642091, 47.642294, 47.643932, 47.644495, 47.648605, 47.649299, 47.653532, 47.653983, 47.656488)))","Census Tract 323.18, King County, Washington",B25064_001,2581,1300,2019,Median Gross Rent,790.3438814853002,0.3062161493550175
53033009702,"list(list(c(-122.402603, -122.400974, -122.397696, -122.397237, -122.395296, -122.392123, -122.38924, -122.389411, -122.389441, -122.389445, -122.389481, -122.389483, -122.392145, -122.392161, -122.394869, -122.394948, -122.397647, -122.398299, -122.398859, -122.401529, -122.401488, -122.403874, -122.403827, -122.402807, -122.40341, -122.40019, -122.404027, -122.402603, 47.582431, 47.583587, 47.583868, 47.581255, 47.58124, 47.581049, 47.581215, 47.575651, 47.57204, 47.56843, 47.564756, 47.562947, 
47.562958, 47.561148, 47.561171, 47.557564, 47.557495, 47.559419, 47.564823, 47.564904, 47.57037, 47.570811, 47.572216, 47.572214, 47.577255, 47.579084, 47.578956, 47.582431)))","Census Tract 97.02, King County, Washington",B25064_001,1992,480,2019,Median Gross Rent,291.8192793176493,0.14649562214741432
53033025601,"list(list(c(-122.194719, -122.193432, -122.191476, -122.179916, -122.178833, -122.178141, -122.174882, -122.169555, -122.164174, -122.157983, -122.158125, -122.159315, -122.160223, -122.157983, -122.157122, -122.161137, -122.164171, -122.165752, -122.168361, -122.168693, -122.171487, -122.173973, -122.179478, -122.180849, -122.185203, -122.18908, -122.196577, -122.194719, 47.486116, 47.485327, 47.484947, 47.487503, 47.488242, 47.4885, 47.488564, 47.488566, 47.488579, 47.488517, 47.485038, 47.484526, 
47.481295, 47.481253, 47.479184, 47.478096, 47.478958, 47.478122, 47.478324, 47.476767, 47.475991, 47.477204, 47.477077, 47.477472, 47.47696, 47.478669, 47.48405, 47.486116)))","Census Tract 256.01, King County, Washington",B25064_001,1319,159,2019,Median Gross Rent,96.66513627397133,0.07328668405911397
53033025806,"list(list(c(-122.217909, -122.208877, -122.206423, -122.206351, -122.204824, -122.203477, -122.201537, -122.201702, -122.203829, -122.205662, -122.203315, -122.201879, -122.197349, -122.196919, -122.198104, -122.200342, -122.204213, -122.208739, -122.212855, -122.215497, -122.217459, -122.21559, -122.215291, -122.217063, -122.217825, -122.217909, 47.467935, 47.468863, 47.46988, 47.468043, 47.464406, 47.461844, 47.458087, 47.457006, 47.457008, 47.45602, 47.451523, 47.449217, 47.446502, 47.445265, 
47.445233, 47.444786, 47.442557, 47.442309, 47.441098, 47.441145, 47.441169, 47.448562, 47.451147, 47.459004, 47.462012, 47.467935)))","Census Tract 258.06, King County, Washington",B25064_001,1505,202,2019,Median Gross Rent,122.80728004617741,0.08159952162536704
53033002800,"list(list(c(-122.355305, -122.355299, -122.3553, -122.355301, -122.355303, -122.349913, -122.344593, -122.344557, -122.344532, -122.344389, -122.344446, -122.345305, -122.355323, -122.355305, 47.681803, 47.684016, 47.686213, 47.68694, 47.690593, 47.690577, 47.690561, 47.68694, 47.684047, 47.681795, 47.681237, 47.679562, 47.679658, 47.681803)))","Census Tract 28, King County, Washington",B25064_001,1625,160,2019,Median Gross Rent,97.2730931058831,0.059860364988235756
53033032315,"list(list(c(-122.024511, -122.022157, -122.021531, -122.02168, -122.022266, -122.021834, -122.022088, -122.00931, -122.005099, -122.004961, -122.005933, -122.006928, -122.01342, -122.013939, -122.013986, -122.015838, -122.014786, -122.014131, -122.014005, -122.004557, -122.00395, -122.003794, -122.005393, -122.005922, -121.995478, -121.995646, -121.998599, -121.998693, -121.994452, -121.994916, -121.992782, -121.99059, -121.988686, -121.986312, -121.98956, -121.989639, -121.986615, -121.985469, -121.986947, 
-121.986647, -121.985146, -121.97804, -121.972856, -121.970505, -121.970679, -121.974576, -121.974607, -121.969055, -121.96675, -121.964269, -121.96409, -121.965554, -121.965106, -121.961888, -121.959003, -121.95703, -121.955055, -121.951452, -121.948691, -121.946409, -121.94672, -121.94315, -121.942223, -121.942533, -121.941017, -121.938466, -121.936726, -121.932886, -121.932096, -121.928046, -121.922706, -121.918405, -121.919496, -121.923663, -121.925036, -121.927511, -121.927495, -121.926882, 
-121.925479, -121.922916, -121.923757, -121.924588, -121.925772, -121.926487, -121.927199, -121.928308, -121.934495, -121.938909, -121.94107, -121.944084, -121.948813, -121.954089, -121.957939, -121.958637, -121.96298, -121.968181, -121.964402, -121.969373, -121.970393, -121.970491, -121.975285, -121.979585, -121.987105, -121.993613, -121.998397, -122.003177, -122.010336, -122.013714, -122.023134, -122.024646, -122.024511, 47.65902, 47.660199, 47.662907, 47.665948, 47.666404, 47.670982, 47.674947, 
47.674715, 47.686872, 47.687297, 47.687874, 47.688688, 47.688784, 47.70035, 47.700581, 47.700704, 47.70216, 47.70203, 47.702007, 47.702143, 47.703428, 47.705216, 47.707773, 47.708996, 47.70899, 47.707967, 47.706722, 47.705612, 47.703981, 47.700016, 47.699635, 47.701261, 47.701175, 47.698733, 47.696867, 47.695987, 47.694912, 47.693589, 47.69022, 47.689487, 47.68891, 47.687791, 47.685061, 47.685625, 47.686721, 47.689397, 47.690143, 47.69215, 47.692291, 47.691601, 47.690356, 47.688833, 47.687602, 47.687392, 
47.689338, 47.687872, 47.687612, 47.68834, 47.688306, 47.687426, 47.684695, 47.683085, 47.681757, 47.680231, 47.678001, 47.677135, 47.676641, 47.674368, 47.67324, 47.671797, 47.673648, 47.672666, 47.669823, 47.66752, 47.665783, 47.661478, 47.660767, 47.659266, 47.657579, 47.654798, 47.651471, 47.645537, 47.644296, 47.643241, 47.640547, 47.638522, 47.637573, 47.634691, 47.634081, 47.631587, 47.630993, 47.628421, 47.628165, 47.626453, 47.625287, 47.62626, 47.622322, 47.623013, 47.623275, 47.623305, 
47.62558, 47.626817, 47.627936, 47.628054, 47.631494, 47.636552, 47.639829, 47.641312, 47.643939, 47.644237, 47.65902)))","Census Tract 323.15, King County, Washington",B25064_001,1767,388,2019,Median Gross Rent,235.8872507817665,0.1334958974429918
