"FID_HRA_20","HRA2010v2_","Year","hh_size","tenure","estimate","moe","SE","CoV"
44,"Shoreline",2014,3,"Owner",2414.16856516962,1140.04959341719,693.100939036216,0.28709716008895
44,"Shoreline",2014,3,"Renter",1088.32285975613,873.709814579603,531.177850882035,0.488070103572996
44,"Shoreline",2014,4,"Owner",2076.05947043293,1109.80511144908,674.713599596071,0.324997240784905
44,"Shoreline",2014,4,"Renter",678.553948944472,618.187433973219,375.831273886024,0.553870881557244
44,"Shoreline",2014,5,"Owner",718.133040592008,641.993209363769,390.304157673666,0.543498398781249
44,"Shoreline",2014,5,"Renter",196.775197876909,339.503427474197,206.4034281904,1.04893010103598
44,"Shoreline",2014,6,"Owner",261.244995554557,339.375129882141,206.325428792792,0.78977753566079
44,"Shoreline",2014,6,"Renter",186.212397864546,333.627385800176,202.831048510081,1.08924567234038
44,"Shoreline",2014,7,"Owner",55.9452962660772,221.393461716317,134.597667591032,2.40587996801164
44,"Shoreline",2014,7,"Renter",52.0709113922445,228.4001807824,138.857450316544,2.66669905718657
44,"Shoreline",2014,NA,"Owner",20957.077131495,3124.91361331071,1899.81258034634,0.0906525546680954
44,"Shoreline",2019,0,"Total",21707.060727378,1212.19943212553,736.964926400283,0.0339504705706556
44,"Shoreline",2019,1,"Owner",2838.29494596524,1139.86992189311,692.991706505652,0.244157749528734
44,"Shoreline",2019,1,"Renter",3080.01986332502,1265.22970014943,769.205040143525,0.249740285542553
44,"Shoreline",2019,2,"Owner",5358.05370756952,1414.24733960796,859.801332127706,0.160468964861818
44,"Shoreline",2019,2,"Renter",2185.63022235582,1123.11188174557,682.8035415085,0.31240579240002
44,"Shoreline",2019,3,"Owner",2741.1330575599,1122.9577192189,682.70981734719,0.249061173978517
44,"Shoreline",2019,3,"Renter",1151.15111735496,838.069646326834,509.510167102279,0.442609279894543
44,"Shoreline",2019,4,"Owner",1872.85296829232,908.731951700455,552.469798412808,0.294988345463421
44,"Shoreline",2019,4,"Renter",823.057579043268,751.333775236269,456.778501700951,0.554977577913706
44,"Shoreline",2019,5,"Owner",642.259212749863,539.07465444903,327.734119082764,0.510283251025011
44,"Shoreline",2019,5,"Renter",467.054147764042,550.517721986871,334.691010170422,0.716600016877508
44,"Shoreline",2019,6,"Owner",331.61687052803,399.447572238555,242.846880532999,0.73231159846095
44,"Shoreline",2019,6,"Renter",85.3134783071355,234.984853509432,142.860647086846,1.67453783296158
44,"Shoreline",2019,7,"Owner",107.809964343515,237.578931263762,144.437734380101,1.33974382850066
44,"Shoreline",2019,7,"Renter",22.8135922194143,196.533055034871,119.483613504942,5.23738709606906
44,"Shoreline",2019,NA,"Owner",21707.060727378,3272.59313221209,1989.59535279588,0.0916565986424178
45,"Snoqualmie/North Bend/Skykomish",2010,0,"Total",17079.2940048466,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,1,"Owner",2047.68156850415,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,1,"Renter",987.942741524559,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,2,"Owner",4455.49235590075,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,2,"Renter",1026.32084767849,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,3,"Owner",2715.89956738056,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,3,"Renter",704.128029301216,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,4,"Owner",3014.2111300086,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,4,"Renter",503.933437354071,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,5,"Owner",961.52143678401,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,5,"Renter",217.917169124222,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,6,"Owner",314.507238989753,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,7,"Owner",129.738482296244,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2010,NA,"Owner",17079.2940048466,0,0,0
45,"Snoqualmie/North Bend/Skykomish",2014,0,"Total",17905.4311682299,1274.79927014917,775.022925603326,0.0432842369626077
45,"Snoqualmie/North Bend/Skykomish",2014,1,"Owner",2191.55618531749,972.436114852804,591.1991796225,0.269762273759299
45,"Snoqualmie/North Bend/Skykomish",2014,1,"Renter",868.01345426287,693.486199204727,421.60967264304,0.485717900537702
45,"Snoqualmie/North Bend/Skykomish",2014,2,"Owner",4474.68239420225,1216.11411678074,739.344885681201,0.165228461049918
45,"Snoqualmie/North Bend/Skykomish",2014,2,"Renter",1207.57707239309,803.262003495267,488.348622840083,0.40440368901035
45,"Snoqualmie/North Bend/Skykomish",2014,3,"Owner",2766.34189261428,988.731698713406,601.106191160544,0.217292805623704
45,"Snoqualmie/North Bend/Skykomish",2014,3,"Renter",985.858597480868,737.406808996332,448.311507427577,0.454742199919068
45,"Snoqualmie/North Bend/Skykomish",2014,4,"Owner",2911.06024441817,979.835332255822,595.697584393465,0.204632516807472
45,"Snoqualmie/North Bend/Skykomish",2014,4,"Renter",1050.33006597478,797.898158977637,485.087636920277,0.461843045947735
45,"Snoqualmie/North Bend/Skykomish",2014,5,"Owner",851.557288113458,539.739483359659,328.138306361033,0.385339085157725
45,"Snoqualmie/North Bend/Skykomish",2014,5,"Renter",168.819629311493,277.549586088335,168.738167056687,0.999517459817091
45,"Snoqualmie/North Bend/Skykomish",2014,6,"Owner",326.578070215555,361.929202924078,220.037331586075,0.673766402749704
45,"Snoqualmie/North Bend/Skykomish",2014,6,"Renter",12.0593225733694,151.262002295251,91.9607677040518,7.62569929982041
45,"Snoqualmie/North Bend/Skykomish",2014,7,"Owner",57.0592065143757,165.820094930809,100.811459581444,1.76678691730571
45,"Snoqualmie/North Bend/Skykomish",2014,7,"Renter",33.9377448378992,162.259004404154,98.6464702667075,2.90668901949391
45,"Snoqualmie/North Bend/Skykomish",2014,NA,"Owner",17905.4311682299,2780.20703679443,1690.24586214835,0.0943985010060742
45,"Snoqualmie/North Bend/Skykomish",2019,0,"Total",20264.240851281,1345.87914694901,818.236422315237,0.0403783407589883
45,"Snoqualmie/North Bend/Skykomish",2019,1,"Owner",2082.45795061813,960.713941896126,584.072604488636,0.280472700212395
45,"Snoqualmie/North Bend/Skykomish",2019,1,"Renter",896.633132226019,643.056474898558,390.950577219678,0.436020667950433
45,"Snoqualmie/North Bend/Skykomish",2019,2,"Owner",5509.06571814973,1355.58505933747,824.137198061735,0.149596545081428
45,"Snoqualmie/North Bend/Skykomish",2019,2,"Renter",1775.79988929875,939.553300604954,571.207848048034,0.321662283847535
45,"Snoqualmie/North Bend/Skykomish",2019,3,"Owner",3206.92936906676,1218.42417862183,740.749303559626,0.23098397822687
45,"Snoqualmie/North Bend/Skykomish",2019,3,"Renter",658.273736447746,583.61562448374,354.813106115344,0.539005411381028
45,"Snoqualmie/North Bend/Skykomish",2019,4,"Owner",3661.55395379902,994.246851773906,604.459166142715,0.165082687233261
45,"Snoqualmie/North Bend/Skykomish",2019,4,"Renter",780.129034548828,528.328549957379,321.200951440627,0.411727979880132
45,"Snoqualmie/North Bend/Skykomish",2019,5,"Owner",1064.16764516447,569.031955397641,345.946864860109,0.325086809801141
45,"Snoqualmie/North Bend/Skykomish",2019,5,"Renter",195.102959742508,268.985190100059,163.531384004417,0.83817992418076
45,"Snoqualmie/North Bend/Skykomish",2019,6,"Owner",194.084879132181,295.182949590887,179.458490867647,0.924639218006406
45,"Snoqualmie/North Bend/Skykomish",2019,6,"Renter",21.4298815973622,148.263673447486,90.1379131967348,4.20617877831998
45,"Snoqualmie/North Bend/Skykomish",2019,7,"Owner",156.23865456545,248.273589763676,150.939625080087,0.966083748608165
45,"Snoqualmie/North Bend/Skykomish",2019,7,"Renter",62.3740469240884,203.498814345353,123.718494467202,1.98349314447677
45,"Snoqualmie/North Bend/Skykomish",2019,NA,"Owner",20264.240851281,2816.72356610515,1712.44633562051,0.0845058222604108
46,"Vashon Island",2010,0,"Total",4606,0,0,0
46,"Vashon Island",2010,1,"Owner",847,0,0,0
46,"Vashon Island",2010,1,"Renter",437,0,0,0
46,"Vashon Island",2010,2,"Owner",1613,0,0,0
46,"Vashon Island",2010,2,"Renter",272,0,0,0
46,"Vashon Island",2010,3,"Owner",512,0,0,0
46,"Vashon Island",2010,3,"Renter",141,0,0,0
46,"Vashon Island",2010,4,"Owner",443,0,0,0
46,"Vashon Island",2010,4,"Renter",93,0,0,0
46,"Vashon Island",2010,5,"Owner",129,0,0,0
46,"Vashon Island",2010,5,"Renter",40,0,0,0
46,"Vashon Island",2010,6,"Owner",48,0,0,0
46,"Vashon Island",2010,7,"Owner",31,0,0,0
46,"Vashon Island",2010,NA,"Owner",4606,0,0,0
46,"Vashon Island",2014,0,"Total",4704,397.957446808511,241.940948597399,0.051433024786862
46,"Vashon Island",2014,1,"Owner",1067,365.787234042553,222.38284796228,0.208418789093046
46,"Vashon Island",2014,1,"Renter",514,313.36170212766,190.510387668011,0.370642777564225
46,"Vashon Island",2014,2,"Owner",1582,377.702127659574,229.62658893825,0.145149550529867
46,"Vashon Island",2014,2,"Renter",223,194.212765957447,118.072977908311,0.529475237257001
46,"Vashon Island",2014,3,"Owner",485,249.021276595745,151.394186397773,0.312152961644894
46,"Vashon Island",2014,3,"Renter",120,208.510638297872,126.765467079475,1.05637889232896
46,"Vashon Island",2014,4,"Owner",458,201.36170212766,122.419222493893,0.267290878807627
46,"Vashon Island",2014,4,"Renter",43,70.2978723404255,42.7380717582231,0.993908645540072
46,"Vashon Island",2014,5,"Owner",164,197.787234042553,120.246100201102,0.733207928055502
46,"Vashon Island",2014,5,"Renter",0,34.5531914893617,21.0068488303131,Inf
46,"Vashon Island",2014,6,"Owner",22,60.7659574468085,36.9430789774471,1.67923086261123
46,"Vashon Island",2014,6,"Renter",8,29.7872340425532,18.109352439925,2.26366905499063
46,"Vashon Island",2014,7,"Owner",18,46.468085106383,28.2505898062831,1.56947721146017
46,"Vashon Island",2014,7,"Renter",0,34.5531914893617,21.0068488303131,Inf
46,"Vashon Island",2014,NA,"Owner",4704,840,510.683738805886,0.108563719984245
46,"Vashon Island",2019,0,"Total",4664,451.574468085106,274.537782989264,0.0588631610182812
46,"Vashon Island",2019,1,"Owner",1110,434.893617021277,264.396545622906,0.238195086146762
46,"Vashon Island",2019,1,"Renter",495,294.297872340425,178.920402106459,0.361455357790827
46,"Vashon Island",2019,2,"Owner",1704,452.765957446808,275.262157086861,0.161538824581491
46,"Vashon Island",2019,2,"Renter",171,156.085106382979,94.8930067852072,0.554929864240978
46,"Vashon Island",2019,3,"Owner",319,181.106382978723,110.104862834744,0.345156309826785
46,"Vashon Island",2019,3,"Renter",88,108.425531914894,65.9180428813272,0.749068669105991
46,"Vashon Island",2019,4,"Owner",378,216.851063829787,131.836085762654,0.348772713657816
46,"Vashon Island",2019,4,"Renter",148,171.574468085106,104.309870053968,0.704796419283569
46,"Vashon Island",2019,5,"Owner",123,137.021276595745,83.3030212236552,0.677260335151668
46,"Vashon Island",2019,5,"Renter",17,52.4255319148936,31.8724602942681,1.87485060554518
46,"Vashon Island",2019,6,"Owner",62,75.063829787234,45.6355681486111,0.73605755078405
46,"Vashon Island",2019,6,"Renter",11,44.0851063829787,26.8018416110891,2.43653105555355
46,"Vashon Island",2019,7,"Owner",38,61.9574468085106,37.6674530750441,0.991248765132739
46,"Vashon Island",2019,7,"Renter",0,34.5531914893617,21.0068488303131,Inf
46,"Vashon Island",2019,NA,"Owner",4664,876.936170212766,533.139335831393,0.114309463085633
47,"West Seattle",2010,0,"Total",25401.4229564048,0,0,0
47,"West Seattle",2010,1,"Owner",4686.09878196445,0,0,0
47,"West Seattle",2010,1,"Renter",4997.7159594049,0,0,0
47,"West Seattle",2010,2,"Owner",6311.1907404898,0,0,0
47,"West Seattle",2010,2,"Renter",2847.25779335204,0,0,0
47,"West Seattle",2010,3,"Owner",2408.42972606125,0,0,0
47,"West Seattle",2010,3,"Renter",944.330466814775,0,0,0
47,"West Seattle",2010,4,"Owner",1949.74487323398,0,0,0
47,"West Seattle",2010,4,"Renter",390.214522715531,0,0,0
47,"West Seattle",2010,5,"Owner",492.54108439354,0,0,0
47,"West Seattle",2010,5,"Renter",148.3358719145,0,0,0
47,"West Seattle",2010,6,"Owner",145.216459619359,0,0,0
47,"West Seattle",2010,7,"Owner",80.346676440719,0,0,0
47,"West Seattle",2010,NA,"Owner",25401.4229564048,0,0,0
47,"West Seattle",2014,0,"Total",25758.3066443122,1535.76637219981,933.679658199227,0.0362477111206143
47,"West Seattle",2014,1,"Owner",4398.42475580122,1514.61328393624,920.819493673357,0.209352107810611
47,"West Seattle",2014,1,"Renter",4838.01463903325,1494.25092652707,908.440059372621,0.187771250637255
47,"West Seattle",2014,2,"Owner",6317.49074616763,1583.14855703988,962.485981183654,0.152352574757237
47,"West Seattle",2014,2,"Renter",3388.11399650904,1377.19743257861,837.276588027515,0.2471217287524
47,"West Seattle",2014,3,"Owner",2290.48549798416,1046.36807222181,636.146618201597,0.277734401183271
47,"West Seattle",2014,3,"Renter",1041.34731877843,854.939326885351,519.766204649999,0.499128576294527
47,"West Seattle",2014,4,"Owner",2041.61636840894,941.638885810851,572.475793822493,0.280403215158699
47,"West Seattle",2014,4,"Renter",373.495900124998,445.724728172329,270.981393644384,0.725527090267107
47,"West Seattle",2014,5,"Owner",580.765064264582,539.540169308892,328.017132022174,0.564801762718871
47,"West Seattle",2014,5,"Renter",177.167266825873,343.192109449506,208.645987598039,1.17767797255181
47,"West Seattle",2014,6,"Owner",272.922146064539,419.256324930996,254.88974706402,0.93392841416301
47,"West Seattle",2014,6,"Renter",12.0503807426957,189.444685936188,115.174191084285,9.5577221619406
47,"West Seattle",2014,7,"Owner",4.20949977971966,182.302255761948,110.831901863403,26.3289957627184
47,"West Seattle",2014,7,"Renter",22.2030638270904,199.064381014485,121.022550428044,5.45071398121109
47,"West Seattle",2014,NA,"Owner",25758.3066443122,3900.62789345005,2371.41337656857,0.0920640246004764
47,"West Seattle",2019,0,"Total",28945.1302497906,1745.18095068209,1060.99468188945,0.0366553777002654
47,"West Seattle",2019,1,"Owner",4392.56371087645,1536.2908881041,933.998541226685,0.212631757375313
47,"West Seattle",2019,1,"Renter",5646.87191154848,1767.57399892036,1074.60868855324,0.190301587389568
47,"West Seattle",2019,2,"Owner",7686.73001882194,1670.12414838008,1015.3633861485,0.132093020525275
47,"West Seattle",2019,2,"Renter",3608.65665003161,1426.26497590615,867.107536218619,0.240285408203361
47,"West Seattle",2019,3,"Owner",2724.84198748886,1222.52139188752,743.240232356306,0.272764525711547
47,"West Seattle",2019,3,"Renter",796.14425872845,708.441908680042,430.702098394645,0.540984995712378
47,"West Seattle",2019,4,"Owner",2512.66470198486,1128.59574067801,686.137491011718,0.273071647987776
47,"West Seattle",2019,4,"Renter",550.141454549735,649.063780377021,394.60275962669,0.717275086913154
47,"West Seattle",2019,5,"Owner",580.664449210887,500.422053127514,304.235006038186,0.523942883797409
47,"West Seattle",2019,5,"Renter",191.5522193034,346.954028442147,210.933071950714,1.1011779070887
47,"West Seattle",2019,6,"Owner",138.760159913906,322.583691280339,196.116958977199,1.41335206804951
47,"West Seattle",2019,6,"Renter",16.3158309028443,202.688331497801,123.225755882886,7.55252715087921
47,"West Seattle",2019,7,"Owner",58.8304922542103,227.306573386334,138.192584228676,2.34899588518717
47,"West Seattle",2019,7,"Renter",40.3924041750059,226.577473228047,137.749322806297,3.41027788812665
47,"West Seattle",2019,NA,"Owner",28945.1302497906,4092.21690772579,2487.89122671675,0.0859519789770075
NA,NA,2010,0,"Total",0,0,0,NA
NA,NA,2010,1,"Owner",0,0,0,NA
NA,NA,2010,1,"Renter",0,0,0,NA
NA,NA,2010,2,"Owner",0,0,0,NA
NA,NA,2010,2,"Renter",0,0,0,NA
NA,NA,2010,3,"Owner",0,0,0,NA
NA,NA,2010,3,"Renter",0,0,0,NA
NA,NA,2010,4,"Owner",0,0,0,NA
NA,NA,2010,4,"Renter",0,0,0,NA
NA,NA,2010,5,"Owner",0,0,0,NA
NA,NA,2010,5,"Renter",0,0,0,NA
NA,NA,2010,6,"Owner",0,0,0,NA
NA,NA,2010,7,"Owner",0,0,0,NA
NA,NA,2010,NA,"Owner",0,0,0,NA
NA,NA,2014,0,"Total",0,0,0,NA
NA,NA,2014,1,"Owner",0,0,0,NA
NA,NA,2014,1,"Renter",0,0,0,NA
NA,NA,2014,2,"Owner",0,0,0,NA
NA,NA,2014,2,"Renter",0,0,0,NA
NA,NA,2014,3,"Owner",0,0,0,NA
NA,NA,2014,3,"Renter",0,0,0,NA
NA,NA,2014,4,"Owner",0,0,0,NA
NA,NA,2014,4,"Renter",0,0,0,NA
NA,NA,2014,5,"Owner",0,0,0,NA
NA,NA,2014,5,"Renter",0,0,0,NA
NA,NA,2014,6,"Owner",0,0,0,NA
NA,NA,2014,6,"Renter",0,0,0,NA
NA,NA,2014,7,"Owner",0,0,0,NA
NA,NA,2014,7,"Renter",0,0,0,NA
NA,NA,2014,NA,"Owner",0,0,0,NA
NA,NA,2019,0,"Total",0,0,0,NA
NA,NA,2019,1,"Owner",0,0,0,NA
NA,NA,2019,1,"Renter",0,0,0,NA
NA,NA,2019,2,"Owner",0,0,0,NA
NA,NA,2019,2,"Renter",0,0,0,NA
NA,NA,2019,3,"Owner",0,0,0,NA
NA,NA,2019,3,"Renter",0,0,0,NA
NA,NA,2019,4,"Owner",0,0,0,NA
NA,NA,2019,4,"Renter",0,0,0,NA
NA,NA,2019,5,"Owner",0,0,0,NA
NA,NA,2019,5,"Renter",0,0,0,NA
NA,NA,2019,6,"Owner",0,0,0,NA
NA,NA,2019,6,"Renter",0,0,0,NA
NA,NA,2019,7,"Owner",0,0,0,NA
NA,NA,2019,7,"Renter",0,0,0,NA
NA,NA,2019,NA,"Owner",0,0,0,NA
0,"Auburn-North",2000,0,"Total",11207.9179745302,0,0,0
0,"Auburn-North",2000,1,"Owner",1370.9503907589,0,0,0
0,"Auburn-North",2000,1,"Renter",1542.77560082845,0,0,0
0,"Auburn-North",2000,2,"Owner",2542.37151133418,0,0,0
0,"Auburn-North",2000,2,"Renter",1232.95957087089,0,0,0
0,"Auburn-North",2000,3,"Owner",1148.88583406893,0,0,0
0,"Auburn-North",2000,3,"Renter",695.016448358705,0,0,0
0,"Auburn-North",2000,4,"Owner",1138.01080112038,0,0,0
0,"Auburn-North",2000,4,"Renter",423.022226064548,0,0,0
0,"Auburn-North",2000,5,"Owner",477.529316476174,0,0,0
0,"Auburn-North",2000,5,"Renter",223.153365789816,0,0,0
0,"Auburn-North",2000,6,"Owner",181.677854981847,0,0,0
0,"Auburn-North",2000,6,"Renter",79.6687534042303,0,0,0
0,"Auburn-North",2000,7,"Owner",96.2010690011066,0,0,0
0,"Auburn-North",2000,7,"Renter",55.6952314719888,0,0,0
0,"Auburn-North",2000,NA,"Owner",11207.9179745302,0,0,0
0,"Auburn-North",2009,0,"Total",11664.9279452198,815.394262641063,495.724512674294,0.0424970059825733
0,"Auburn-North",2009,1,"Owner",1363.87150615706,601.822742275837,365.882247766471,0.26826738891071
0,"Auburn-North",2009,1,"Renter",1955.97984077826,828.497747888622,503.690866052402,0.257513321738526
0,"Auburn-North",2009,2,"Owner",2415.73159411092,687.626330109193,418.047125192302,0.173051975729182
0,"Auburn-North",2009,2,"Renter",1052.14104498246,613.804262837201,373.166495048444,0.354673450701341
0,"Auburn-North",2009,3,"Owner",1196.26762183673,594.456823482021,361.404087112464,0.302109729056756
0,"Auburn-North",2009,3,"Renter",653.069833054608,746.043358094103,453.562156455709,0.694507897163553
