disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,dcc,damageCategory,projectSize,county,countyCode,state,stateCode,stateNumberCode,projectAmount,federalShareObligated,totalObligated,obligatedDate,hash,lastRefresh,id
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),532,FIRE DEPT COMMAND VEHICLE - REPLACE EQUIPMENT ON VEHICLE,033-57535-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,17683.68,13262.76,13684.51,2007-07-11T22:02:14.000Z,dec2ac18a9eca5dd00e29a37a0a72dfa539dbc6a,2021-07-14T16:37:21.808Z,5ee75b68556129600dd9330d
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),533,84TH AVE SE - EMERGENCY SINK HOLE RESPONSE,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,1389.51,1042.13,1075.27,2007-06-20T19:58:03.000Z,7869feab4279e7d3df34166a8c1fcb0c3dfd18e7,2021-07-14T16:37:21.809Z,5ee75b68556129600dd9330e
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),535,"REPAIR 18"" TECHITE SEWER MAIN RUPTURE @ 2 SITES",033-99033-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,61568.62,46176.47,47026.12,2008-01-25T00:27:15.000Z,dd7f7624a3fa65120a32337ff160514def1f26a3,2021-07-14T16:37:21.810Z,5ee75b68556129600dd93310
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),538,METRO SEWER - OPERATE GENERATES FOR SEWAGE PUMPS,033-99033-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,380635.01,285476.26,290729.01,2008-04-18T02:05:54.000Z,efd609633c80254ba3bf02a200c1480ff3c20713,2021-07-14T16:37:21.811Z,5ee75b68556129600dd93313
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),539,REPAIR ROADWAY EMBANKMENT,033-63000-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,373724.16,280293.12,284208.42,2007-06-21T04:55:47.000Z,9c5751fb2cde03308fa2349536f0c7cc7939fe1d,2021-07-14T16:37:21.811Z,5ee75b68556129600dd93314
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),541,CARKEEK PUMP STATION REPAIR,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,1574.04,1180.53,1218.07,2007-06-20T19:58:03.000Z,3d76f8d13479b6cef8d31c62025c02aab8d7db14,2021-07-14T16:37:21.812Z,5ee75b68556129600dd93315
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),543,MAINTENANCE FACILITY ROOF DAMAGE,033-35415-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2730,2047.5,2140.05,2007-06-20T19:58:03.000Z,a9e783caf8b4f53f9597273e20dd4c9e34d15c9c,2021-07-14T16:37:21.812Z,5ee75b68556129600dd93316
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),545,EMBANKMENT & SIDEWALK DAMAGE,033-63000-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,50213,37659.75,38406.7,2007-07-11T22:02:14.000Z,230960370fb2f6301645ad3252bedbf7b2508134,2021-07-14T16:37:21.813Z,5ee75b68556129600dd93317
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),547,SEWER PIPE DAMAGE,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,19394.14,14545.61,15008.15,2007-06-20T19:58:03.000Z,b22914c97bb42b1327ade7ce26cb25a69e02f8f5,2021-07-14T16:37:21.814Z,5ee75b68556129600dd93319
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),548,"POWER OUTAGES, TRAFFIC CONTROL",033-23515-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,30851.21,23138.41,24075.18,2007-06-20T19:58:03.000Z,d5b0dac82421074a831b13db148be26edc05607c,2021-07-14T16:37:21.815Z,5ee75b68556129600dd9331a
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),551,COUNTY WIDE DEBRIS REMOVAL,033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,26106.89,19580.17,20202.83,2007-06-20T19:58:03.000Z,77e4b133efcd4d3656c83eee27eee6f557b3d65a,2021-07-14T16:37:21.816Z,5ee75b68556129600dd9331d
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),552,LIGHT TOWER FIXTURE DAMAGE,033-23515-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,1244.58,933.44,963.13,2007-06-21T01:13:06.000Z,ad3e1093a1e9c07e2d2ecc7ac73b51cacb342100,2021-07-14T16:37:21.816Z,5ee75b68556129600dd9331e
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),553,EMBANKMENT & DRAINAGE SYSTEM DAMAGE,033-99033-00,D - Water Control Facilities,D,Water Control Facilities,Large,King,33,Washington,WA,53,143040.88,107280.66,109254.63,2007-11-06T20:52:27.000Z,6c8c30516e43317e110faeda00025e21bbb5b1d4,2021-07-14T16:37:21.817Z,5ee75b68556129600dd9331f
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),554,DIVISION 2 DEBRIS REMOVAL,033-99033-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,202780.62,152085.46,156797.38,2007-06-20T19:58:03.000Z,8345759447822b15c995169a8a2e39c920dc3a24,2021-07-14T16:37:21.817Z,5ee75b68556129600dd93320
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),555,DEBRIS REMOVAL AND DISPOSAL,033-99033-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,314052.28,235539.21,243029.36,2007-06-20T19:58:03.000Z,da3e9571d68629a926423d206a79c86332513256,2021-07-14T16:37:21.817Z,5ee75b68556129600dd93321
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),556,EMERGENCY RESPONSE - TRAFFIC SIGNS,033-61115-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,3276.69,2457.52,2568.6,2007-06-20T19:58:03.000Z,3c5d25c5ae4d7bda7aec184e0ce848b293f6a6cc,2021-07-14T16:37:21.818Z,5ee75b68556129600dd93322
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),557,REPAIR FENCING,033-61115-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,4172.9,3129.68,3229.2,2008-01-25T00:27:15.000Z,12e11b6c7d317dd0bf8d1c6a0a960517569bff56,2021-07-14T16:37:21.818Z,5ee75b68556129600dd93323
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),558,REPLACE FENCING,033-61115-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,5178.2,3883.65,4007.15,2007-07-18T23:20:15.000Z,3ce366f86410adf9eb57588bb48af18c004d9e2e,2021-07-14T16:37:21.819Z,5ee75b68556129600dd93324
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),559,PINE & BEAVER LAKE PARKS - REPAIR FENCES,033-61115-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,7456.83,5592.62,5770.47,2007-07-18T23:20:15.000Z,a793efc7faaea9f194adccd72776284be3b00b6f,2021-07-14T16:37:21.820Z,5ee75b68556129600dd93325
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),560,REPAIR & REPLACE 84 STREET SIGNS,033-61115-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,14968.03,11226.02,11583.01,2007-06-21T01:13:06.000Z,416f0ca07f4916be2748f8e821f344a24938cc53,2021-07-14T16:37:21.820Z,5ee75b68556129600dd93326
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),561,OPERATED GENERATOR AT CITY HALL,033-61115-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,9864,7398,7732.39,2007-06-20T19:58:03.000Z,ef8fba7005efa18dc1abd153328cfea3d7f34f90,2021-07-14T16:37:21.820Z,5ee75b68556129600dd93327
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),562,REPAIR 2 TRAFFIC SIGNALS,033-61115-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,26523.28,19892.46,20525.04,2007-07-11T22:02:14.000Z,f944ce6063ecadd1da6ebd5a1566a8dffac45f8c,2021-07-14T16:37:21.821Z,5ee75b68556129600dd93328
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),563,"STREETS, PARKS - DEBRIS REMOVAL",033-61115-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,192564.53,144423.4,149889,2007-06-20T19:58:03.000Z,e2063ab60f9149dba05ce89081ec06cab1115ef9,2021-07-14T16:37:21.822Z,5ee75b68556129600dd93329
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),566,LIFT STATION 14 - REPAIR VARIABLE FREQUENCY DRIVE,033-03D9D-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,6478.34,4858.76,5078.38,2007-07-18T23:20:15.000Z,e62b40266051978b2825bcfb201f5b7d2c290af3,2021-07-14T16:37:21.827Z,5ee75b68556129600dd9332c
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),567,FENCE DAMAGE,033-03D9D-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,4448.84,3336.63,3487.44,2007-07-18T23:20:15.000Z,cbaa47c543a1eeafff414cd85561ae61ba6ac7f2,2021-07-14T16:37:21.827Z,5ee75b68556129600dd9332d
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),569,DEBRIS REMOVAL & DISPOSAL - DIV. 3 STAR LAKE WIDE,033-99033-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,97786.37,73339.78,75666.61,2007-06-20T19:58:03.000Z,e83217c7fa6ec1bfee398832f2e4981baa7375ef,2021-07-14T16:37:21.829Z,5ee75b68556129600dd9332f
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),570,FENCE REPAIR,033-23515-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,4446.58,3334.94,3440.99,2007-06-20T19:58:03.000Z,620eaec584b6f7cc87b8f8faa4adb774d419c0eb,2021-07-14T16:37:21.830Z,5ee75b68556129600dd93331
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),572,TRAFFIC CONTROL AND OPERATE GENERATORS,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,53943.91,40457.93,41202.36,2007-06-20T19:58:03.000Z,f1e38bacd6c88c815f373c4439dc74c00decf701,2021-07-14T16:37:21.830Z,5ee75b68556129600dd93332
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),573,DEBRIS REMOVAL,033-99033-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,238407.68,178805.76,183776.56,2007-06-21T01:13:06.000Z,db667c6d9b91299c49052434239b708baac8bebd,2021-07-14T16:37:21.831Z,5ee75b68556129600dd93333
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),574,REPLACEMENT OF CITY PROVIDED WASTE CONTAINERS,033-63000-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3192,2394,2438.05,2007-08-27T20:28:32.000Z,64544a09e53a24ea31f6a8f4dbc7891037601ada,2021-07-14T16:37:21.831Z,5ee75b68556129600dd93334
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),577,DAMAGED STORM WATER DRAINAGE CHANNEL SLOPE,033-23515-00,D - Water Control Facilities,D,Water Control Facilities,Small,King,33,Washington,WA,53,8205.53,6154.15,6349.85,2007-07-11T22:02:14.000Z,079332f48c991d3853cec05eda6198d948749a21,2021-07-14T16:37:21.832Z,5ee75b68556129600dd93335
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),578,PUBLIC WORKS - DEBRIS REMOVAL,033-35415-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,24683.97,18512.98,19349.77,2007-06-20T19:58:03.000Z,6d102eaef4fe5b80667c8fb181b3933cb16f6c37,2021-07-14T16:37:21.833Z,5ee75b68556129600dd93336
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),579,DEBRIS REMOVAL FROM CITY OWNED PARKS,033-35415-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,6938.68,5204.01,5439.23,2007-06-20T19:58:03.000Z,985e7e5e5a9df39bc34eda3dc929f0000203ffef,2021-07-14T16:37:21.833Z,5ee75b68556129600dd93337
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),580,REPLACE ROAD SIGN POSTS,033-23515-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,4196.05,3147.04,3247.11,2007-06-21T01:13:06.000Z,05cae273c67399d37b77fbafc3ec2945ab41da06,2021-07-14T16:37:21.834Z,5ee75b68556129600dd93338
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),581,REPAIR OF  CITY STREET LIGHTING,033-05210-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,4500.24,3375.18,3482.51,2007-06-21T01:13:06.000Z,2e93bfeda2f495b2236f4fc61f580889a6f6955a,2021-07-14T16:37:21.834Z,5ee75b68556129600dd93339
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),582,EMERGENCY RESPONSE DOWNED POWER LINES,033-35415-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,11690.48,8767.86,9164.16,2007-06-20T19:58:03.000Z,09c81d058969bb25af3e3cdd9334cad20a822c77,2021-07-14T16:37:21.835Z,5ee75b68556129600dd9333a
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),583,CITY WIDE DEBRIS REMOVAL,033-57535-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,51471.55,38603.66,40039.29,2007-06-20T19:58:03.000Z,4485bded935c3231807761234c71ef6200c4050e,2021-07-14T16:37:21.836Z,5ee75b68556129600dd9333b
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),584,MAINTENANCE DIVISION 4 (SUMMIT) - DEBRIS REMOVAL,033-99033-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,102542.41,76906.81,78321.91,2007-06-21T01:13:06.000Z,64c86b81796c47cfa4662b3a824b596e5b2033b5,2021-07-14T16:37:21.837Z,5ee75b68556129600dd9333c
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),586,"DEBRIS REMOVAL - PARKS, FIRE STATIONS & STREETS",033-05210-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,33709.39,25282.04,27824.67,2007-06-20T19:58:03.000Z,1c506f41b34f610800f48bab13ffe857fb2201f1,2021-07-14T16:37:21.837Z,5ee75b68556129600dd9333d
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),589,OPERATE 46 GENERATORS FOR POWER,033-05210-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,140448.95,105336.71,108389.55,2007-06-21T01:13:06.000Z,1a6ec978f21ebb18f5cc526b8bc0d2b5354743f2,2021-07-14T16:37:21.839Z,5ee75b68556129600dd93340
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),590,REPAIR UTILITY FENCES CITY WIDE AT 10 LOCATIONS,033-05210-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,11606.75,8705.06,8865.24,2007-07-11T22:02:14.000Z,0d683bae6f420f7ba96fa467ff268d65529d90ad,2021-07-14T16:37:21.839Z,5ee75b68556129600dd93341
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),592,"EMERGENCY SHELTERS, TRAFFIC CONTROL, & SECURITY",033-05210-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,127436.51,95577.38,97335.2,2007-06-21T01:13:06.000Z,848615ef185a409f93dade053c599f4288f9e548,2021-07-14T16:37:21.840Z,5ee75b68556129600dd93343
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),593,STREET SIGNS - REPAIR,033-05210-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,10231.48,7673.61,7814.8,2007-07-11T22:02:14.000Z,cd8c524aa78a4754ef99395bed50d9837e22e525,2021-07-14T16:37:21.841Z,5ee75b68556129600dd93344
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),596,DEBRIS REMOVAL UTLIITY DEPT,033-05210-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,179849.99,134887.5,137373.69,2007-06-29T20:22:00.000Z,e4187e03d8a73ccfbb861119aa9469754b5432ec,2021-07-14T16:37:21.842Z,5ee75b69556129600dd93347
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),598,WASTE WATER TREATMENT PLANT - DAMAGE,033-99033-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,152117.12,114087.84,116187.06,2007-11-20T02:10:32.000Z,9768c4f6994a1092a29f958a9992df98839237e7,2021-07-14T16:37:21.843Z,5ee75b69556129600dd93349
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),599,PARKS & RECREATION FACILITIES - REPAIR FENCES,033-35415-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,8503.56,6377.67,6665.93,2007-07-18T23:20:15.000Z,65214e802e19b9977dc1d74a6478f6d3ba79883c,2021-07-14T16:37:21.844Z,5ee75b69556129600dd9334a
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),600,DONATED RESOURCES - DEBRIS REMOVAL,033-UVKTH-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,334.2,261.97,261.97,2007-07-11T22:02:14.000Z,65b0a87161699b3c9f669cdb323934b6dc866ae9,2021-07-14T16:37:21.845Z,5ee75b69556129600dd9334b
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),604,DEBRIS REMOVAL FROM DIAMOND AREA (M57415),033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,34782.03,26086.52,26566.51,2007-08-27T20:28:32.000Z,e0d4a244340c8ba6378b68c0f7f61cdaaabc2334,2021-07-14T16:37:21.846Z,5ee75b69556129600dd9334f
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),607,WEST POINT TREATMENT PLANT - EMERGENCY REPAIR TELEPHONE SYSTEM,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,14129.07,10596.8,10791.79,2007-11-06T20:52:27.000Z,6d9697527e3a28fb1611dd4f675265cc9aaee263,2021-07-14T16:37:21.847Z,5ee75b69556129600dd93351
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),608,REPAIR ELECTRICAL GRIB FOR PUMP STATIONS - CITY WIDE,033-05210-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,0,0,-110.56,2007-06-21T01:13:06.000Z,c3e8d70d676c2127719344292b3385c2b8795f70,2021-07-14T16:37:21.848Z,5ee75b69556129600dd93352
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),609,RUSSEL ROAD PARK - REPLACE BACKSTOP,033-35415-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,34397.4,25798.05,26964.13,2007-07-17T21:28:08.000Z,992f6211eee9a8a0c53d8f0fc5c17edcddae21d1,2021-07-14T16:37:21.848Z,5ee75b69556129600dd93353
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),610,POWER OUTAGES,033-63000-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,998059.74,748544.8,762301.38,2007-08-29T18:55:56.000Z,92588688150d5df7126ecd052a048205803d41cd,2021-07-14T16:37:21.848Z,5ee75b69556129600dd93354
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),611,MONITOR & REPAIR PUMPING STATIONS AS NEEDED,033-05210-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,0,0,-436.88,2007-06-21T01:13:06.000Z,3ff72e6a6adcdcfadcd6c563f01f381c090dd7bd,2021-07-14T16:37:21.849Z,5ee75b69556129600dd93355
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),612,DETENTION POND - REPAIR FENCE & ACCESS ROAD,033-63000-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,6415.3,4811.48,4900.01,2007-08-03T00:28:15.000Z,dbc71cf02b96644c5ddd623c91880e57077a49ee,2021-07-14T16:37:21.850Z,5ee75b69556129600dd93356
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),613,PINEHURST NATURAL DRAINAGE SYSTEM - REPAIR DRAINAGE SYSTEM,033-63000-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,6000,4500,4552.65,2007-09-05T01:17:16.000Z,a31805eeb1a4c4b6c1bc3905e500fefa93d8cec3,2021-07-14T16:37:21.850Z,5ee75b69556129600dd93357
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),614,UTILITY EMERGENCY TROUBLE & INFO CENTER AND CALLS,033-63000-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,192186.08,144139.56,146791.72,2007-06-21T04:55:47.000Z,3f4cfcf00ab7f13aadea6f266b20be8168180126,2021-07-14T16:37:21.850Z,5ee75b69556129600dd93358
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),617,PEDESTRAIN STAIRWAY AT S. HOLGATE ST & 16TH AVE - REPAIR,033-63000-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,9532.48,7149.36,7280.9,2007-07-11T22:02:14.000Z,c1129d8c304a33c34c5f084deb7e64eb96209260,2021-07-14T16:37:21.851Z,5ee75b69556129600dd9335a
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),620,DIVISION 1 CAMDEN - COUNTY WIDE DEBRIS REMOVAL,033-99033-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,266127.91,199595.93,203268.5,2007-08-29T18:55:56.000Z,1108d6ffe8762ca9872585531e4ebfe793e2f42f,2021-07-14T16:37:21.853Z,5ee75b69556129600dd9335d
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),621,SIDEWALK REPAIR - CITY WIDE,033-63000-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,13085,9813.75,9994.32,2007-08-03T00:28:15.000Z,26b348b02520fe5d9eba94fe201d5598db899069,2021-07-14T16:37:21.853Z,5ee75b69556129600dd9335e
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),622,"REPAIR OF TRANSFORMERS, POLES AND WIRES TO RESTORE ELECTRIC UTILITY SERVICE",033-63000-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,5239574.51,3929680.89,3984367.58,2007-08-29T18:55:56.000Z,847e93acc0197a0886bcdae890ad809f73eb643c,2021-07-14T16:37:21.854Z,5ee75b69556129600dd9335f
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),625,DONATED RESOURCES - CLEAR DEBRIS FROM PARKS,033-57535-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,1613.29,1248.46,1248.46,2007-07-11T22:02:14.000Z,714711e7a1ea747ac2617eab44bd49adc734a87f,2021-07-14T16:37:21.856Z,5ee75b69556129600dd93362
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),626,DONATED RESOURCES - OPERATE 3 SHELTERS,033-05210-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,6971.25,5324.64,5324.64,2007-07-11T22:02:14.000Z,d9ea13e7d99664c0430fc32795d1fbde9127d3c1,2021-07-14T16:37:21.857Z,5ee75b69556129600dd93363
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),628,SPU - MADISON VALLEY CLAIMS FILING,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,12233.88,9175.41,9344.24,2007-07-11T22:02:14.000Z,aedbfc72944ca597616a050d2f91951865123404,2021-07-14T16:37:21.858Z,5ee75b69556129600dd93365
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),657,CARNATION WATER SUPPLY SYSTEM ACCESS,033-10215-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,1663.15,1247.36,1303.74,2007-11-06T20:52:27.000Z,480381a770ab8200e4a994e18de39bf130289129,2021-07-14T16:37:21.871Z,5ee75b69556129600dd9337c
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),656,REPLACE TELEPHONE SYSTEM,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,32539.22,24404.42,24853.46,2008-01-25T22:21:22.000Z,e6ffabe7dc376fdc19c20ff1345a8bcbab512d48,2021-07-14T16:37:21.870Z,5ee75b69556129600dd9337d
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),658,PUGET WAY SW : SHOULDER / SLOPE EROSION,033-63000-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,5005.81,3754.36,3798.29,2007-11-06T20:52:27.000Z,8e9ea775408043b503193622367cce444769a012,2021-07-14T16:37:21.872Z,5ee75b69556129600dd9337e
1682,2007-02-14T05:00:00.000Z,Severe Storm(s),672,9TH ST SIDEWALK & UTILITIES,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,21745.02,16308.77,16499.58,2008-08-16T00:45:16.000Z,bf42ee801e5d27519eba3804ffd1ee84c4ff163b,2021-07-14T16:37:21.876Z,5ee75b69556129600dd93386
1734,2007-12-08T05:00:00.000Z,Severe Storm(s),45,PUMPS AT TWO FLOOD CONTROL PONDS - REPAIR,033-63960-00,D - Water Control Facilities,D,Water Control Facilities,Small,King,33,Washington,WA,53,0,0,0,2008-02-03T02:19:43.000Z,c1a38c682248c9630185d1dfa2c4fa2b4b4efe72,2021-07-14T16:37:47.108Z,5ee75bac556129600dd9aa2d
1734,2007-12-08T05:00:00.000Z,Severe Storm(s),48,POLICE CAR,033-35940-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1150,862.5,862.5,2008-02-07T06:16:20.000Z,700abf72c1c974d7bff0c90cab804e5ebe5fe32c,2021-07-14T16:37:47.112Z,5ee75bac556129600dd9aa30
1734,2007-12-08T05:00:00.000Z,Severe Storm(s),49,ROCK CULVERT HEADWALL REPAIR,033-35940-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,6799.45,5099.59,5099.59,2008-02-22T03:17:59.000Z,85f189403ef7ef830a01c29acb9662e3d53cef14,2021-07-14T16:37:47.113Z,5ee75bac556129600dd9aa31
